-1.09604853381
461.52559746,-319.137184181,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.09604853381
461.52559746,-319.137184181,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.09604834914
462.52559746,-319.137184181,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.0960480505
464.14363146,-319.137184181,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.09601558164
640.50933746,-319.137184181,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.09264127566
19864.3712915,-319.137184181,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.08791712259
208864.5493,-319.137184181,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.12669303023
514673.263325,-319.137184181,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.08791712259
208864.5493,-319.137184181,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.09904943031
325673.080562,-319.137184181,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.08517678195
136672.907307,-319.137184181,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.08588468735
110214.453716,-319.137184181,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.08517305121
143836.437742,-319.137184181,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.08517183915
140588.396502,-319.137184181,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.08517414028
139187.127793,-319.137184181,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.08517056343
141989.665211,-319.137184181,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.08517056343
141989.665211,-319.137184181,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.0851707553
141989.665211,-318.137184181,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.08517025297
141989.665211,-320.755218181,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.0851697506
141989.665211,-323.373252206,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.08516893776
141989.665211,-327.609320272,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.08516762259
141989.665211,-334.463422429,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.08502503355
141989.665211,-1081.56055753,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.07322952486
141989.665211,-70974.0517367,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.06375742811
141989.665211,-184062.478809,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.06314196523
141989.665211,-217663.594926,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.06730602284
141989.665211,-272031.343241,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.06314196523
141989.665211,-217663.594926,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.0642396727
141989.665211,-238430.226279,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.06335223805
141989.665211,-204829.111007,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.06315394255
141989.665211,-215221.515613,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.06315848827
141989.665211,-219837.039503,-309.443629775,161.069517814,172.648487745,-88.1421537942,-290.845393725,-480.582874467,109.094846372,480.213721483,-126.572343844,441.62782451,
-1.06314196523
